title_list,view,upload_date,comment,likes_num,unlikes_num
"[광고] 현대자동차 아반떼 출시, 디자인 무비 공개","조회수 78,249회",2020. 3. 17.,댓글 78개,좋아요 307개,싫어요 15개
[광고] 씬스틸러 쏘나타 센슈어스 - 종합편,"조회수 15,305회",2020. 3. 16.,댓글 10개,좋아요 97개,싫어요 5개
[광고] 씬스틸러 쏘나타 센슈어스 - Mt. Rushmore (러시모어 산 편),"조회수 1,171,337회",2020. 3. 16.,댓글 12개,좋아요 75개,싫어요 7개
[광고] 씬스틸러 쏘나타 센슈어스 - Nighthawks (밤을 지새우는 사람들편),"조회수 977,774회",2020. 3. 16.,댓글 9개,좋아요 94개,싫어요 7개
[광고] 씬스틸러 쏘나타 센슈어스 - The Kiss (키스편),"조회수 664,261회",2020. 3. 16.,댓글 15개,좋아요 79개,싫어요 7개
[ Hyundai X BTS ] Because of You with 방탄소년단 진,"조회수 23,065회",2020. 3. 11.,댓글 74개,"좋아요 2,069개",싫어요 17개
"[광고] 현대자동차 아반떼 출시, 티저 공개","조회수 2,933,277회",2020. 3. 10.,댓글 348개,좋아요 794개,싫어요 48개
[현대자동차] 시승센터 이용 가이드 (Full),"조회수 28,018회",2020. 3. 9.,댓글 2개,좋아요 80개,싫어요 6개
[ Hyundai X BTS ] Because of You with 방탄소년단 뷔,"조회수 63,685회",2020. 3. 4.,댓글 119개,"좋아요 3,613개",싫어요 33개
[ Hyundai X BTS ] Because of You with 방탄소년단 정국,"조회수 31,837회",2020. 2. 26.,댓글 74개,"좋아요 2,353개",싫어요 29개
"[강제소집.EP2] 여자 축구 국가 대표 지소연 vs 이금민, 쏘나타 하이브리드 타고 퀴즈 대결 (feat. 침묵의 맨시티와 분노의 첼시)","조회수 3,857회",2020. 2. 4.,댓글 3개,좋아요 26개,싫어요 1개
[전모델 오너입니다만? EP.01] 포터만 무려 10년 몰았다! 달인과 함께하는 포터Ⅱ 일렉트릭 리얼 시승기 (+800kg 물류를 싣고 달림 ㅎㄷㄷ),"조회수 15,739회",2020. 1. 22.,댓글 34개,좋아요 122개,싫어요 12개
현대자동차 브랜드 캠페인 ‘두번째 걸음마' - Full story,"조회수 6,185회",2020. 1. 22.,댓글 10개,좋아요 76개,싫어요 1개
현대자동차 브랜드 캠페인 ‘두번째 걸음마',"조회수 7,831회",2020. 1. 22.,댓글 11개,좋아요 99개,싫어요 없음
현대자동차 2025 전략/재무목표,"조회수 18,586회",2020. 1. 20.,댓글 40개,좋아요 239개,싫어요 6개
[현대자동차 브랜드 캠페인] Because of you – 우리의 비전(30초),"조회수 3,045회",2020. 1. 16.,댓글 1개,좋아요 16개,싫어요 1개
[현대자동차 브랜드 캠페인] Because of you – 우리의 비전(60초),"조회수 3,286회",2020. 1. 16.,댓글 1개,좋아요 30개,싫어요 1개
[현대자동차 브랜드 캠페인] Because of you – 암스테르담 편(30초),"조회수 2,204회",2020. 1. 16.,댓글 0개,좋아요 18개,싫어요 1개
[현대자동차 브랜드 캠페인] Because of you – 암스테르담 편(60초),"조회수 6,350회",2020. 1. 16.,댓글 6개,좋아요 39개,싫어요 3개
[현대자동차 브랜드 캠페인] Because of you – 로스앤젤레스 편(30초),"조회수 2,125회",2020. 1. 16.,댓글 0개,좋아요 14개,싫어요 없음
[현대자동차 브랜드 캠페인] Because of you – 로스앤젤레스 편(60초),"조회수 3,668회",2020. 1. 16.,댓글 1개,좋아요 19개,싫어요 없음
